"","Experiment","Season","Plot","Site","Region","Landuse","Block","Blockcode","Samplecode","Treatment","Littertype","Teabag.code","Initial.weight.including.bag..cord.and.label..g.","Initial.weight.tea.only..g.","Ashed.subsample.percentage.controll.initial.tea.only....","Ashed.initial.corrected.weight..tea.only..g.","Final.weight.including.bag.and.cord..no.label..g.","Final.weight..tea.only..g.","Final.weight.tea.only..from.ash.protocol.","Ashed.final.subsample.percentage.....","Ashed.final.corrected.weight..tea.only..g.","Burial.date","Recovery.date","incubation.time.red.and.green.tea..days.","Massloss..g..Ash.uncorrected","Massloss..g.","N.D..tree..m.","N.D.Mound..m.","Mound.type","Tree.with.ants","Moisture..","Temperature..C.","Lat","Long","Sign.of.termite.cheeting","Sign.of.hole.s.","Sign.of.roots","S","K","Massloss.per","N.per","C.per","P.per..SUA.","C.N","P.per..NMBU.","CLAY..","SILT..","SAND..","Class","OC..","Claycorr","Siltcorr","Sandcorr","Rain.sum","Site.ID"
"53","Main","Wet",53,"Makao","Dry","Pasture","3","Dry_P3","Dry_P3_T5","Open","Green","G426",2.023,1.773,5.51,1.675,NA,NA,NA,NA,NA,"31.01.2017","26.03.2017",54,NA,NA,NA,NA,"",NA,20.2,22.2,-3.406114,34.850596,"NO","NO","NO",0.146001498,NA,NA,0.16,2.18,6.36,13.625,0.16,21.96,8.92,69.12,"sandy clay loam",1.75,18.986732,19.893088,59.978572,204.2116611,"Makao.p"
"54","Main","Wet",54,"Makao","Dry","Pasture","3","Dry_P3","Dry_P3_T6","Open","Green","G589",2.042,1.792,5.51,1.693,NA,NA,NA,NA,NA,"31.01.2017","26.03.2017",54,NA,NA,NA,NA,"",NA,30.1,22.2,-3.406058019,34.85046602,"NO","NO","NO",0.075052678,NA,NA,0.16,2.18,6.36,13.625,0.16,21.96,8.92,69.12,"sandy clay loam",1.75,18.986732,19.893088,59.978572,204.2116611,"Makao.p"
"55","Main","Wet",55,"Makao","Dry","Pasture","3","Dry_P3","Dry_P3_T7","Open","Green","G622",1.978,1.728,5.51,1.633,NA,NA,NA,NA,NA,"31.01.2017","26.03.2017",54,NA,NA,15.8,45,"M",1,33,25.9,-3.406138988,34.85057498,"NO","NO","NO",0.12620878,NA,NA,0.16,2.18,6.36,13.625,0.16,21.96,8.92,69.12,"sandy clay loam",1.75,18.986732,19.893088,59.978572,204.2116611,"Makao.p"
"56","Main","Wet",56,"Makao","Dry","Pasture","3","Dry_P3","Dry_P3_T8","Open","Green","G538",2.176,1.926,5.51,1.82,0.81,0.659,0.653,21.852,0.511,"31.01.2017","26.03.2017",54,1.267,1.309,15.4,30.8,"M",0,29.5,27.6,-3.40629003,34.85044196,"NO","YES","YES",0.106857658,NA,71.9230769230769,0.16,2.18,6.36,13.625,0.16,21.96,8.92,69.12,"sandy clay loam",1.75,18.986732,19.893088,59.978572,204.2116611,"Makao.p"
"57","Main","Wet",57,"Makao","Dry","Pasture","4","Dry_P4","Dry_P4_T1","Open","Green","G546",2.143,1.893,5.51,1.789,0.887,0.736,0.675,16.553,0.563,"31.01.2017","26.03.2017",54,1.157,1.225,3.3,28.4,"O",1,31.6,26.9,-3.406423973,34.85121301,"NO","NO","YES",0.087478168,NA,68.5299049748463,0.17,2.15,3.04,12.64705882,NA,25.96,6.92,67.12,"sandy clay loam",1.76,24.343532,18.265288,57.722372,204.2116611,"Makao.p"
"58","Main","Wet",58,"Makao","Dry","Pasture","4","Dry_P4","Dry_P4_T2","Open","Green","G513",2.018,1.768,5.51,1.671,0.933,0.782,0.692,17.758,0.569,"31.01.2017","26.03.2017",54,0.986,1.101,1.4,54.4,"O",0,31.6,26.7,-3.406502008,34.85105602,"NO","YES","YES",0.090707458,NA,65.9485338120886,0.17,2.15,3.04,12.64705882,NA,25.96,6.92,67.12,"sandy clay loam",1.76,24.343532,18.265288,57.722372,204.2116611,"Makao.p"
"59","Main","Wet",59,"Makao","Dry","Pasture","4","Dry_P4","Dry_P4_T3","Open","Green","G489",1.9,1.65,5.51,1.559,0.884,0.733,0.692,11.144,0.615,"31.01.2017","26.03.2017",54,0.917,0.944,3.3,46,"O",0,27.9,27.05,-3.406235967,34.85110799,"NO","NO","NO",0.1265486,NA,60.5516356638871,0.17,2.15,3.04,12.64705882,NA,25.96,6.92,67.12,"sandy clay loam",1.76,24.343532,18.265288,57.722372,204.2116611,"Makao.p"
"60","Main","Wet",60,"Makao","Dry","Pasture","4","Dry_P4","Dry_P4_T4","Open","Green","G633",2.063,1.813,5.51,1.713,0.874,0.723,0.602,12.828,0.525,"31.01.2017","26.03.2017",54,1.09,1.189,2.4,10.2,"O",0,22.5,28.6,-3.406281983,34.85137898,"NO","NO","YES",0.147256646,NA,69.3520140105079,0.17,2.15,3.04,12.64705882,NA,25.96,6.92,67.12,"sandy clay loam",1.76,24.343532,18.265288,57.722372,204.2116611,"Makao.p"
"61","Main","Wet",61,"Makao","Dry","Pasture","4","Dry_P4","Dry_P4_T5","Open","Green","G541",1.978,1.728,5.51,1.633,0.786,0.635,0.578,12.728,0.504,"31.01.2017","26.03.2017",54,1.093,1.129,5.6,34.2,"O",0,20.4,27.45,-3.406569986,34.85132399,"YES","YES","NO",0.104888157,NA,69.1365584813227,0.17,2.15,3.04,12.64705882,NA,25.96,6.92,67.12,"sandy clay loam",1.76,24.343532,18.265288,57.722372,204.2116611,"Makao.p"
"62","Main","Wet",62,"Makao","Dry","Pasture","4","Dry_P4","Dry_P4_T6","Open","Green","G565",2.109,1.859,5.51,1.757,0.922,0.772,0.681,20.73,0.54,"31.01.2017","26.03.2017",54,1.087,1.217,4.2,40.4,"O",0,24.7,26.8,-3.406518018,34.85121402,"NO","YES","NO",0.099489661,NA,69.2657939669892,0.17,2.15,3.04,12.64705882,NA,25.96,6.92,67.12,"sandy clay loam",1.76,24.343532,18.265288,57.722372,204.2116611,"Makao.p"
"63","Main","Wet",63,"Makao","Dry","Pasture","4","Dry_P4","Dry_P4_T7","Open","Green","G387",2.014,1.764,5.51,1.667,1.083,0.932,0.841,20.515,0.668,"31.01.2017","26.03.2017",54,0.832,0.999,4.9,45,"O",0,22.9,28.25,-3.406334035,34.85117203,"NO","NO","YES",0.125798573,NA,59.9280143971206,0.17,2.15,3.04,12.64705882,NA,25.96,6.92,67.12,"sandy clay loam",1.76,24.343532,18.265288,57.722372,204.2116611,"Makao.p"
"64","Main","Wet",64,"Makao","Dry","Pasture","4","Dry_P4","Dry_P4_T8","Open","Green","G554",2.084,1.834,5.51,1.733,1.29,1.139,1.007,36.816,0.636,"31.01.2017","26.03.2017",54,0.695,1.097,3,22.8,"O",1,34.6,22.7,-3.406340992,34.85126004,"NO","YES","YES",0.087753237,NA,63.3006347374495,0.17,2.15,3.04,12.64705882,NA,25.96,6.92,67.12,"sandy clay loam",1.76,24.343532,18.265288,57.722372,204.2116611,"Makao.p"
"65","Main","Wet",65,"Maswa","Dry","Wild","1","Dry_W1","Dry_W1_T1","Open","Green","G614",2.171,1.921,5.51,1.815,0.961,0.81,0.721,15.675,0.608,"01.02.2017","24.03.2017",51,1.111,1.207,13.8,13.8,"O",1,32.3,22.75,-3.299396038,34.84824096,"NO","NO","YES",0.085207499,NA,66.5013774104683,0.23,2.96,11.19,12.86956522,0.33,47.96,22.92,29.12,"clay",2.88,53.805932,31.287688,14.854572,189.6394726,"Maswa"
"66","Main","Wet",66,"Maswa","Dry","Wild","1","Dry_W1","Dry_W1_T2","Open","Green","G282",1.973,1.723,5.51,1.628,1.146,0.995,0.923,31.19,0.635,"01.02.2017","24.03.2017",51,0.728,0.993,8,19.8,"O",1,30.6,21.95,-3.299309034,34.84840499,"NO","NO","YES",0.086744646,NA,60.995085995086,0.23,2.96,11.19,12.86956522,0.33,47.96,22.92,29.12,"clay",2.88,53.805932,31.287688,14.854572,189.6394726,"Maswa"
"67","Main","Wet",67,"Maswa","Dry","Wild","1","Dry_W1","Dry_W1_T3","Open","Green","G450",2.163,1.913,5.51,1.808,0.891,0.74,0.65,13.86,0.56,"01.02.2017","24.03.2017",51,1.173,1.248,5.5,5.5,"O",1,29.9,20.7,-3.299434008,34.84851496,"NO","YES","YES",0.088628592,NA,69.0265486725664,0.23,2.96,11.19,12.86956522,0.33,47.96,22.92,29.12,"clay",2.88,53.805932,31.287688,14.854572,189.6394726,"Maswa"
"68","Main","Wet",68,"Maswa","Dry","Wild","1","Dry_W1","Dry_W1_T4","Open","Green","G269",2.042,1.792,5.51,1.693,1.018,0.867,0.742,19.041,0.601,"01.02.2017","24.03.2017",51,0.925,1.092,9.7,23.4,"O",1,29.85,21.2,-3.29911801,34.84824699,"NO","NO","YES",0.102740524,NA,64.5008860011813,0.23,2.96,11.19,12.86956522,0.33,47.96,22.92,29.12,"clay",2.88,53.805932,31.287688,14.854572,189.6394726,"Maswa"
"69","Main","Wet",69,"Maswa","Dry","Wild","1","Dry_W1","Dry_W1_T5","Open","Green","G448",2.018,1.768,5.51,1.671,NA,NA,NA,NA,NA,"01.02.2017","24.03.2017",51,NA,NA,14.4,24.4,"O",1,31.25,23.45,-3.299318003,34.84823501,"NO","NO","NO",0.683964405,NA,NA,0.23,2.96,11.19,12.86956522,0.33,47.96,22.92,29.12,"clay",2.88,53.805932,31.287688,14.854572,189.6394726,"Maswa"
"70","Main","Wet",70,"Maswa","Dry","Wild","1","Dry_W1","Dry_W1_T6","Open","Green","G358",2.016,1.766,5.51,1.669,0.843,0.692,0.621,13.571,0.537,"01.02.2017","24.03.2017",51,1.074,1.132,15,28,"O",0,32.15,23.7,-3.299381034,34.84831204,"YES","YES","YES",0.133049934,NA,67.8250449370881,0.23,2.96,11.19,12.86956522,0.33,47.96,22.92,29.12,"clay",2.88,53.805932,31.287688,14.854572,189.6394726,"Maswa"
"71","Main","Wet",71,"Maswa","Dry","Wild","1","Dry_W1","Dry_W1_T7","Open","Green","G511",1.993,1.743,5.51,1.647,0.837,0.687,0.656,9.336,0.594,"01.02.2017","24.03.2017",51,1.056,1.053,15.5,32,"O",1,29.35,21.95,-3.299242985,34.84790099,"NO","NO","YES",0.430852622,NA,63.9344262295082,0.23,2.96,11.19,12.86956522,0.33,47.96,22.92,29.12,"clay",2.88,53.805932,31.287688,14.854572,189.6394726,"Maswa"
"72","Main","Wet",72,"Maswa","Dry","Wild","1","Dry_W1","Dry_W1_T8","Open","Green","G383",1.956,1.706,5.51,1.612,0.826,0.675,0.652,8.96,0.593,"01.02.2017","24.03.2017",51,1.031,1.019,2.6,44,"O",1,32,21.9,-3.299654033,34.84815102,"NO","NO","YES",0.092290421,NA,63.2133995037221,0.23,2.96,11.19,12.86956522,0.33,47.96,22.92,29.12,"clay",2.88,53.805932,31.287688,14.854572,189.6394726,"Maswa"
"73","Main","Wet",73,"Maswa","Dry","Wild","2","Dry_W2","Dry_W2_T1","Open","Green","G549",2.016,1.766,5.51,1.669,0.742,0.591,0.583,10.98,0.519,"01.02.2017","24.03.2017",51,1.175,1.15,9.1,10,"M",1,27.85,26.15,-3.302586023,34.84804801,"NO","YES","YES",0.165025434,NA,68.9035350509287,0.27,3.12,51.82,11.55555556,NA,45.27,23.6,31.12,"clay",2.05,50.203484,31.84114,17.110772,189.6394726,"Maswa"
"74","Main","Wet",74,"Maswa","Dry","Wild","2","Dry_W2","Dry_W2_T2","Open","Green","G605",2.046,1.796,5.51,1.697,1.195,1.044,0.782,62.512,0.293,"01.02.2017","24.03.2017",51,0.752,1.404,7.7,9.4,"M",1,24.65,24.35,-3.302577976,34.84804197,"NO","YES","YES",0.14142001,NA,82.734236888627,0.27,3.12,51.82,11.55555556,NA,45.27,23.6,31.12,"clay",2.05,50.203484,31.84114,17.110772,189.6394726,"Maswa"
"75","Main","Wet",75,"Maswa","Dry","Wild","2","Dry_W2","Dry_W2_T3","Open","Green","G408",2.044,1.794,5.51,1.695,0.858,0.707,0.646,10.812,0.576,"01.02.2017","24.03.2017",51,1.087,1.119,6.1,13.8,"O",0,27.15,25.65,-3.302687025,34.84792697,"NO","YES","YES",0.138388149,NA,66.0176991150443,0.27,3.12,51.82,11.55555556,NA,45.27,23.6,31.12,"clay",2.05,50.203484,31.84114,17.110772,189.6394726,"Maswa"
"76","Main","Wet",76,"Maswa","Dry","Wild","2","Dry_W2","Dry_W2_T4","Open","Green","G416",2.182,1.932,5.51,1.826,0.944,0.793,0.697,14.712,0.594,"01.02.2017","24.03.2017",51,1.139,1.231,6.7,19.3,"M",1,26.8,23.7,-3.302456019,34.84787199,"NO","YES","NO",0.209479795,NA,67.4698795180723,0.27,3.12,51.82,11.55555556,NA,45.27,23.6,31.12,"clay",2.05,50.203484,31.84114,17.110772,189.6394726,"Maswa"
"77","Main","Wet",77,"Maswa","Dry","Wild","2","Dry_W2","Dry_W2_T5","Open","Green","G594",2.068,1.818,5.51,1.718,0.947,0.796,0.726,12.476,0.635,"01.02.2017","24.03.2017",51,1.022,1.083,3.1,9.8,"O",1,25.95,25.95,-3.302328028,34.84822302,"NO","NO","YES",0.056041417,NA,63.0384167636787,0.27,3.12,51.82,11.55555556,NA,45.27,23.6,31.12,"clay",2.05,50.203484,31.84114,17.110772,189.6394726,"Maswa"
"78","Main","Wet",78,"Maswa","Dry","Wild","2","Dry_W2","Dry_W2_T6","Open","Green","G460",2.156,1.906,5.51,1.801,0.907,0.756,0.695,10.07,0.625,"01.02.2017","24.03.2017",51,1.15,1.176,10.4,15.4,"M",1,24.15,27.75,-3.302568002,34.84816703,"NO","NO","YES",0.148779976,NA,65.2970571904497,0.27,3.12,51.82,11.55555556,NA,45.27,23.6,31.12,"clay",2.05,50.203484,31.84114,17.110772,189.6394726,"Maswa"
"79","Main","Wet",79,"Maswa","Dry","Wild","2","Dry_W2","Dry_W2_T7","Open","Green","G217",1.944,1.694,5.51,1.601,0.854,0.703,0.633,15.104,0.537,"01.02.2017","24.03.2017",51,0.991,1.064,3,5,"G",1,26.9,26.25,-3.30262701,34.84840801,"NO","NO","YES",0.179452527,NA,66.4584634603373,0.27,3.12,51.82,11.55555556,NA,45.27,23.6,31.12,"clay",2.05,50.203484,31.84114,17.110772,189.6394726,"Maswa"
"80","Main","Wet",80,"Maswa","Dry","Wild","2","Dry_W2","Dry_W2_T8","Open","Green","G607",1.945,1.695,5.51,1.602,0.924,0.773,0.708,13.62,0.611,"01.02.2017","24.03.2017",51,0.922,0.991,2.7,12.4,"O",1,28.55,27.45,-3.302853992,34.847989,"YES","YES","NO",NA,NA,61.8601747815231,0.27,3.12,51.82,11.55555556,NA,45.27,23.6,31.12,"clay",2.05,50.203484,31.84114,17.110772,189.6394726,"Maswa"
"81","Main","Wet",81,"Maswa","Dry","Wild","3","Dry_W3","Dry_W3_T1","Open","Green","G542",2.078,1.828,5.51,1.727,0.851,0.7,0.62,15.01,0.527,"01.02.2017","24.03.2017",51,1.128,1.2,6.2,13.3,"O",0,26.35,26.65,-3.295715963,34.852461,"NO","YES","YES",0.104677218,NA,69.4846554719166,0.22,2.55,65.92,11.59090909,1.2,38.69,26.81,34.5,"clay loam",2.55,41.391548,34.453759,20.92375,189.6394726,"Maswa"
"82","Main","Wet",82,"Maswa","Dry","Wild","3","Dry_W3","Dry_W3_T2","Open","Green","G536",2.051,1.801,5.51,1.702,0.748,0.597,0.573,10.318,0.514,"01.02.2017","25.03.2017",52,1.204,1.188,2.4,16.6,"O",NA,26.6,23.05,-3.295723004,34.85241699,"NO","YES","YES",0.136584909,NA,69.8002350176263,0.22,2.55,65.92,11.59090909,1.2,38.69,26.81,34.5,"clay loam",2.55,41.391548,34.453759,20.92375,189.6394726,"Maswa"
"83","Main","Wet",83,"Maswa","Dry","Wild","3","Dry_W3","Dry_W3_T3","Open","Green","G494",1.903,1.653,5.51,1.562,0.902,0.751,0.665,18.526,0.541,"01.02.2017","25.03.2017",52,0.902,1.021,6.4,42,"M",1,30.1,25.05,-3.295743037,34.85230903,"NO","NO","YES",0.162175363,NA,65.3649167733675,0.22,2.55,65.92,11.59090909,1.2,38.69,26.81,34.5,"clay loam",2.55,41.391548,34.453759,20.92375,189.6394726,"Maswa"
"84","Main","Wet",84,"Maswa","Dry","Wild","3","Dry_W3","Dry_W3_T4","Open","Green","G291",2.088,1.838,5.51,1.737,0.903,0.752,0.679,11.923,0.598,"01.02.2017","25.03.2017",52,1.086,1.139,5.5,55.8,"M",1,27.75,23.6,-3.295795005,34.85232001,"NO","NO","YES",0.150797786,NA,65.5728267127231,0.22,2.55,65.92,11.59090909,1.2,38.69,26.81,34.5,"clay loam",2.55,41.391548,34.453759,20.92375,189.6394726,"Maswa"
"85","Main","Wet",85,"Maswa","Dry","Wild","3","Dry_W3","Dry_W3_T5","Open","Green","G308",1.982,1.732,5.51,1.637,1.256,1.105,0.98,39.802,0.59,"01.02.2017","25.03.2017",52,0.627,1.046,8.6,3.8,"O",0,26.55,23.15,-3.295710012,34.85228397,"NO","YES","YES",0.139878627,NA,63.9584605986561,0.22,2.55,65.92,11.59090909,1.2,38.69,26.81,34.5,"clay loam",2.55,41.391548,34.453759,20.92375,189.6394726,"Maswa"
"86","Main","Wet",86,"Maswa","Dry","Wild","3","Dry_W3","Dry_W3_T6","Open","Green","G723",2.013,1.763,5.51,1.666,0.783,0.632,0.573,7.468,0.53,"01.02.2017","25.03.2017",52,1.131,1.136,3.7,7.5,"O",0,24.05,25.8,-3.29561404,34.85213703,"NO","NO","YES",0.093764077,NA,68.187274909964,0.22,2.55,65.92,11.59090909,1.2,38.69,26.81,34.5,"clay loam",2.55,41.391548,34.453759,20.92375,189.6394726,"Maswa"
"87","Main","Wet",87,"Maswa","Dry","Wild","3","Dry_W3","Dry_W3_T7","Open","Green","G628",2.074,1.824,5.51,1.724,0.864,0.713,0.629,12.74,0.549,"01.02.2017","25.03.2017",52,1.111,1.174,7.5,12.6,"O",1,25.85,21.55,-3.295904975,34.85213603,"YES","YES","YES",0.074241367,NA,68.1554524361949,0.22,2.55,65.92,11.59090909,1.2,38.69,26.81,34.5,"clay loam",2.55,41.391548,34.453759,20.92375,189.6394726,"Maswa"
"88","Main","Wet",88,"Maswa","Dry","Wild","3","Dry_W3","Dry_W3_T8","Open","Green","G569",1.995,1.745,5.51,1.649,0.757,0.606,0.611,14.724,0.521,"01.02.2017","25.03.2017",52,1.139,1.128,NA,NA,"",NA,29.7,21.4,-3.295953004,34.85242504,"NO","NO","NO",0.128469069,NA,68.4050939963614,0.22,2.55,65.92,11.59090909,1.2,38.69,26.81,34.5,"clay loam",2.55,41.391548,34.453759,20.92375,189.6394726,"Maswa"
"89","Main","Wet",89,"Maswa","Dry","Wild","4","Dry_W4","Dry_W4_T1","Open","Green","G339",2.022,1.772,5.51,1.674,NA,NA,NA,NA,NA,"01.02.2017","25.03.2017",52,NA,NA,7.3,35.8,"O",0,20.95,24.45,-3.296670998,34.85440702,"NO","NO","NO",0.103123908,NA,NA,0.22,2.84,14.23,12.90909091,NA,28.15,25.09,46.77,"sandy clay loam",2.17,27.27638,33.053851,34.765537,189.6394726,"Maswa"
"90","Main","Wet",90,"Maswa","Dry","Wild","4","Dry_W4","Dry_W4_T2","Open","Green","G592",2.07,1.82,5.51,1.72,1.078,0.927,0.802,33.167,0.536,"01.02.2017","25.03.2017",52,0.893,1.184,7.7,30.4,"O",0,27.5,23.85,-3.296686001,34.85437199,"NO","NO","NO",0.090283241,NA,68.8372093023256,0.22,2.84,14.23,12.90909091,NA,28.15,25.09,46.77,"sandy clay loam",2.17,27.27638,33.053851,34.765537,189.6394726,"Maswa"
"91","Main","Wet",91,"Maswa","Dry","Wild","4","Dry_W4","Dry_W4_T3","Open","Green","G472",1.971,1.721,5.51,1.626,0.761,0.61,0.516,13.07,0.449,"01.02.2017","25.03.2017",52,1.111,1.177,6.1,39.4,"O",1,26.4,24.35,-3.296618024,34.85446402,"NO","YES","YES",0.092991501,NA,72.3862238622386,0.22,2.84,14.23,12.90909091,NA,28.15,25.09,46.77,"sandy clay loam",2.17,27.27638,33.053851,34.765537,189.6394726,"Maswa"
"92","Main","Wet",92,"Maswa","Dry","Wild","4","Dry_W4","Dry_W4_T4","Open","Green","G529",2.089,1.839,5.51,1.738,0.765,0.614,0.559,11.868,0.493,"01.02.2017","25.03.2017",52,1.225,1.245,7.7,24.8,"O",1,26.45,22.6,-3.296553986,34.85445597,"YES","YES","NO",0.146575377,NA,71.6340621403913,0.22,2.84,14.23,12.90909091,NA,28.15,25.09,46.77,"sandy clay loam",2.17,27.27638,33.053851,34.765537,189.6394726,"Maswa"
"93","Main","Wet",93,"Maswa","Dry","Wild","4","Dry_W4","Dry_W4_T5","Open","Green","G636",2.133,1.883,5.51,1.779,0.796,0.646,0.6,13.478,0.519,"01.02.2017","25.03.2017",52,1.238,1.26,6.6,40,"O",1,25.25,23.5,-3.296478968,34.854331,"NO","NO","YES",0.108589539,NA,70.8263069139966,0.22,2.84,14.23,12.90909091,NA,28.15,25.09,46.77,"sandy clay loam",2.17,27.27638,33.053851,34.765537,189.6394726,"Maswa"
"94","Main","Wet",94,"Maswa","Dry","Wild","4","Dry_W4","Dry_W4_T6","Open","Green","G534",2.169,1.919,5.51,1.813,NA,NA,NA,NA,NA,"01.02.2017","25.03.2017",52,NA,NA,NA,NA,"",NA,36.2,22,-3.29646497,34.85434097,"NO","NO","NO",0.106435657,NA,NA,0.22,2.84,14.23,12.90909091,NA,28.15,25.09,46.77,"sandy clay loam",2.17,27.27638,33.053851,34.765537,189.6394726,"Maswa"
"95","Main","Wet",95,"Maswa","Dry","Wild","4","Dry_W4","Dry_W4_T7","Open","Green","G641",2.14,1.89,5.51,1.786,1.254,1.103,0.958,33.235,0.64,"01.02.2017","25.03.2017",52,0.787,1.146,5.4,15.2,"O",0,28.85,23.2,-3.296725983,34.854216,"YES","YES","YES",0.217521609,NA,64.1657334826428,0.22,2.84,14.23,12.90909091,NA,28.15,25.09,46.77,"sandy clay loam",2.17,27.27638,33.053851,34.765537,189.6394726,"Maswa"
"96","Main","Wet",96,"Maswa","Dry","Wild","4","Dry_W4","Dry_W4_T8","Open","Green","G479",1.982,1.732,5.51,1.637,0.904,0.754,0.731,16.84,0.608,"01.02.2017","25.03.2017",52,0.979,1.029,4,34.4,"O",0,16.8,24.3,-3.296836037,34.85446201,"NO","NO","YES",0.158998857,NA,62.8588882101405,0.22,2.84,14.23,12.90909091,NA,28.15,25.09,46.77,"sandy clay loam",2.17,27.27638,33.053851,34.765537,189.6394726,"Maswa"
"97","Main","Wet",97,"Mwantimba","Wet","Agriculture","1","Wet_Ag1","Wet_Ag1_T1","Open","Green","G741",2.102,1.852,5.51,1.75,0.607,0.456,0.425,20.518,0.338,"27.01.2017","22.03.2017",54,1.396,1.412,2.4,8.9,"G",1,19.25,28.75,-2.369162031,34.06028104,"NO","NO","NO",0.136532121,NA,80.6857142857143,0.13,1.56,32.75,12,NA,45.96,14.92,39.12,"clay",2.04,51.127532,24.776488,26.135572,206.8173452,"Mwantimba.ag"
"98","Main","Wet",98,"Mwantimba","Wet","Agriculture","1","Wet_Ag1","Wet_Ag1_T2","Open","Green","G610",2.038,1.788,5.51,1.69,0.566,0.415,0.37,14.683,0.316,"27.01.2017","22.03.2017",54,1.373,1.374,7.8,4.45,"G",1,22.25,29.85,-2.369224979,34.06028599,"NO","NO","NO",0.186652796,NA,81.301775147929,0.13,1.56,32.75,12,NA,45.96,14.92,39.12,"clay",2.04,51.127532,24.776488,26.135572,206.8173452,"Mwantimba.ag"
"99","Main","Wet",99,"Mwantimba","Wet","Agriculture","1","Wet_Ag1","Wet_Ag1_T3","Open","Green","G765",2.08,1.83,5.51,1.729,0.652,0.501,0.434,16.733,0.361,"27.01.2017","22.03.2017",54,1.329,1.368,5.1,2.3,"G",0,17.95,30.85,-2.369284993,34.06028104,"NO","NO","YES",0.149091567,NA,79.1208791208791,0.13,1.56,32.75,12,NA,45.96,14.92,39.12,"clay",2.04,51.127532,24.776488,26.135572,206.8173452,"Mwantimba.ag"
"100","Main","Wet",100,"Mwantimba","Wet","Agriculture","1","Wet_Ag1","Wet_Ag1_T4","Open","Green","G728",1.962,1.712,5.51,1.618,0.597,0.446,0.384,12.794,0.335,"27.01.2017","22.03.2017",54,1.266,1.283,1.6,15,"G",1,16.5,29.85,-2.369198995,34.06020803,"YES","NO","NO",0.135675324,NA,79.2954264524104,0.13,1.56,32.75,12,NA,45.96,14.92,39.12,"clay",2.04,51.127532,24.776488,26.135572,206.8173452,"Mwantimba.ag"
"101","Main","Wet",101,"Mwantimba","Wet","Agriculture","1","Wet_Ag1","Wet_Ag1_T5","Open","Green","G808",1.86,1.61,5.51,1.521,0.548,0.398,0.379,16.815,0.315,"27.01.2017","22.03.2017",54,1.213,1.206,4.35,17,"G",1,22.55,31.15,-2.369190026,34.06017702,"NO","YES","NO",0.076992873,NA,79.2899408284024,0.13,1.56,32.75,12,NA,45.96,14.92,39.12,"clay",2.04,51.127532,24.776488,26.135572,206.8173452,"Mwantimba.ag"
"102","Main","Wet",102,"Mwantimba","Wet","Agriculture","1","Wet_Ag1","Wet_Ag1_T6","Open","Green","G892",1.951,1.701,5.51,1.607,0.631,0.48,0.46,12.704,0.401,"27.01.2017","22.03.2017",54,1.221,1.206,7.7,21,"G",1,21.1,31.8,-2.369135041,34.06018297,"NO","NO","NO",0.182701763,NA,75.0466708151836,0.13,1.56,32.75,12,NA,45.96,14.92,39.12,"clay",2.04,51.127532,24.776488,26.135572,206.8173452,"Mwantimba.ag"
"103","Main","Wet",103,"Mwantimba","Wet","Agriculture","1","Wet_Ag1","Wet_Ag1_T7","Open","Green","G869",2.049,1.799,5.51,1.7,0.558,0.407,0.402,13.926,0.346,"27.01.2017","22.03.2017",54,1.392,1.354,3.25,16,"G",1,20.45,30.25,-2.369133029,34.06023301,"NO","NO","NO",0.157704452,NA,79.6470588235294,0.13,1.56,32.75,12,NA,45.96,14.92,39.12,"clay",2.04,51.127532,24.776488,26.135572,206.8173452,"Mwantimba.ag"
"104","Main","Wet",104,"Mwantimba","Wet","Agriculture","1","Wet_Ag1","Wet_Ag1_T8","Open","Green","G881",1.957,1.707,5.51,1.613,0.61,0.459,0.429,13.465,0.371,"27.01.2017","22.03.2017",54,1.248,1.242,10.5,17,"G",1,21.6,29.3,-2.369291028,34.06016202,"NO","NO","NO",0.159224059,NA,76.9993800371978,0.13,1.56,32.75,12,NA,45.96,14.92,39.12,"clay",2.04,51.127532,24.776488,26.135572,206.8173452,"Mwantimba.ag"
"105","Main","Wet",105,"Mwantimba","Wet","Agriculture","2","Wet_Ag2","Wet_Ag2_T1","Open","Green","G729",1.984,1.734,5.51,1.639,0.724,0.573,0.436,19.72,0.35,"27.01.2017","22.03.2017",54,1.161,1.288,5.5,23.5,"M",0,11.35,32.15,-2.369808024,34.05967101,"NO","NO","NO",0.163415654,NA,78.6455155582672,0.14,1.83,64.81,13.07142857,NA,34.34,19.23,46.43,"sandy clay loam",1.75,35.566028,28.284397,34.381983,206.8173452,"Mwantimba.ag"
"106","Main","Wet",106,"Mwantimba","Wet","Agriculture","2","Wet_Ag2","Wet_Ag2_T2","Open","Green","G837",1.911,1.661,5.51,1.57,0.62,0.469,0.39,13.95,0.336,"27.01.2017","22.03.2017",54,1.192,1.234,8.6,17,"M",0,12.4,32.95,-2.369762007,34.05973001,"NO","NO","YES",0.227438016,NA,78.5987261146497,0.14,1.83,64.81,13.07142857,NA,34.34,19.23,46.43,"sandy clay loam",1.75,35.566028,28.284397,34.381983,206.8173452,"Mwantimba.ag"
